Date,Observé,Prédit
2020-11-12,1.1713507,1.002167
2020-11-13,0.53698504,0.7827385
2020-11-14,0.2966986,0.57445216
2020-11-15,0.37393892,0.4791759
2020-11-16,0.45578048,0.43235964
2020-11-17,0.9683145,0.45687863
2020-11-18,1.0509478,0.50335926
2020-11-19,0.7215879,0.6693414
2020-11-20,1.2328459,0.7415023
2020-11-21,3.586337,0.6938789
2020-11-22,1.86219,0.7379883
2020-11-23,0.5589678,0.67221475
2020-11-24,1.7946504,0.45726028
2020-11-25,1.9690949,0.5240322
2020-11-26,1.9655942,0.6784837
2020-11-27,0.37313333,0.6123226
2020-11-28,1.5144393,0.5406544
2020-11-29,2.5939581,0.77548254
2020-11-30,0.621004,0.8573763
2020-12-01,0.8981858,0.6182971
2020-12-02,0.62256575,0.49236056
2020-12-03,0.15834999,0.5081944
2020-12-04,0.029506324,0.4643991
2020-12-05,0.08310088,0.4417178
2020-12-06,0.15532103,0.4113424
2020-12-07,0.7478648,0.48555756
2020-12-08,1.0457786,0.8386931
2020-12-09,1.1977551,1.1193377
2020-12-10,1.475047,1.0768354
2020-12-11,0.9511561,1.039511
2020-12-12,0.40490028,1.1358868
2020-12-13,0.52442753,0.9381287
2020-12-14,1.5859717,0.85575646
2020-12-15,0.8344408,1.0157928
2020-12-16,1.9595007,1.2542793
2020-12-17,2.68064,1.5313545
2020-12-18,1.7275914,1.1879398
2020-12-19,0.29224476,1.023101
2020-12-20,0.33734384,0.85582435
2020-12-21,0.6578943,0.79741776
2020-12-22,0.39886725,0.80548364
2020-12-23,0.5505108,0.76478726
2020-12-24,1.040401,0.69280285
2020-12-25,0.4636087,0.65198565
2020-12-26,0.3439532,0.5900701
2020-12-27,0.057974055,0.38475543
2020-12-28,0.051143836,0.34440014
2020-12-29,0.035235606,0.3854668
2020-12-30,0.016098533,0.30505535
2020-12-31,0.02575364,0.27569097
